manufacture_date,brand,model,origin,type,seats,gearbox,fuel,color,mileage_v2,price,condition
2000,Mercedes Benz,MB,Đức,Minivan (MPV),9.0,MT,petrol,white,250000,125000000.0,used
2010,Hyundai,i20,Hàn Quốc,Hatchback,5.0,AT,petrol,white,92000,225000000.0,used
2018,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,white,21000,550000000.0,used
2014,Chevrolet,Cruze,Việt Nam,Sedan,5.0,AT,petrol,black,80000,268000000.0,used
2017,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,MT,oil,silver,98000,669000000.0,used
2014,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,116000,469000000.0,used
2015,Toyota,Yaris,Thái Lan,Hatchback,5.0,AT,petrol,white,60000,345000000.0,used
2021,Hyundai,Elantra,Việt Nam,Sedan,5.0,AT,petrol,white,107000,49000000.0,used
2004,Kia,Spectra,Việt Nam,Sedan,5.0,MT,petrol,others,200000,58000000.0,used
2019,Hyundai,Grand i10,Việt Nam,Hatchback,5.0,AT,petrol,white,68000,325000000.0,used
2019,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,white,45000,1199000000.0,used
2022,Hyundai,Tucson,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,7200,880000000.0,used
2021,Honda,Brio,Nước khác,Hatchback,5.0,AT,petrol,orange,25000,359000000.0,used
2023,Vinfast,VF5,Việt Nam,SUV / Cross over,5.0,AT,electric,white,0,338663333.3333333,new
2020,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,brown,39000,475500000.0,used
2018,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,orange,7800,603500000.0,used
2011,Toyota,Vios,Nhật Bản,Sedan,5.0,AT,petrol,silver,70000,310000000.0,used
2018,Kia,Cerato,Việt Nam,Sedan,5.0,AT,petrol,white,69000,455000000.0,used
2016,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,92000,400000000.0,used
2020,Kia,Soluto,Việt Nam,Sedan,5.0,AT,petrol,green,70000,359000000.0,used
2001,Mitsubishi,Jolie,Nhật Bản,SUV / Cross over,8.0,MT,petrol,blue,60000,47500000.0,used
2021,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,white,36000,456500000.0,used
2014,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,100000,278000000.0,used
2014,Kia,Rio,Hàn Quốc,Hatchback,5.0,AT,petrol,white,79000,306250000.0,used
2017,Chevrolet,Orlando,Việt Nam,Minivan (MPV),7.0,AT,petrol,black,63000,405000000.0,used
2019,Chevrolet,Trailblazer,Mỹ,SUV / Cross over,7.0,AT,oil,grey,23100,689000000.0,used
2020,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,24000,739000000.0,used
2021,Kia,Seltos,Việt Nam,SUV / Cross over,5.0,AT,petrol,orange,10000,624500000.0,used
2006,Hyundai,Starex,Hàn Quốc,SUV / Cross over,8.0,MT,oil,black,233000,235000000.0,used
2023,Mitsubishi,Xpander,Nhật Bản,Minivan (MPV),7.0,AT,petrol,white,0,575321099.9,new
2008,Ford,Everest,Mỹ,SUV / Cross over,7.0,MT,oil,blue,170000,220000000.0,used
2005,Ford,Everest,Mỹ,SUV / Cross over,7.0,MT,oil,black,150,155000000.0,used
2011,Hyundai,Veloster,Hàn Quốc,Coupe (2 cửa),5.0,AT,petrol,white,75000,375000000.0,used
2015,Hyundai,Elantra,Hàn Quốc,Sedan,5.0,AT,petrol,white,45000,399000000.0,used
2019,Kia,Rondo,Hàn Quốc,Minivan (MPV),5.0,MT,petrol,white,68000,415000000.0,used
2015,Hyundai,Grand i10,Ấn Độ,Hatchback,5.0,MT,petrol,blue,135896,165000000.0,used
2021,Kia,Cerato,Hàn Quốc,Sedan,5.0,AT,petrol,white,43000,520000000.0,used
2017,Toyota,Vios,Nhật Bản,Sedan,5.0,MT,petrol,grey,800000,340000000.0,used
2006,Hyundai,Dòng khác,Hàn Quốc,Kiểu dáng khác,2.0,MT,oil,blue,500000,105000000.0,used
2004,Kia,Morning,Hàn Quốc,Hatchback,5.0,AT,petrol,silver,125,132500000.0,used
2014,Ford,Transit,Việt Nam,Kiểu dáng khác,6.0,MT,oil,silver,200000,376000000.0,used
2006,Kia,Morning,Hàn Quốc,Hatchback,7.0,AT,oil,red,1234,151500000.0,used
2018,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,silver,6850,340000000.0,used
2016,Kia,Rondo,Việt Nam,Sedan,7.0,AT,oil,white,170000,360000000.0,used
2023,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,white,0,514923076.9230769,new
2008,Honda,Accord,Mỹ,Sedan,5.0,AT,petrol,grey,100000,350000000.0,used
2005,Mitsubishi,Pajero,Nhật Bản,Kiểu dáng khác,5.0,MT,petrol,silver,120000,125000000.0,used
2018,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,black,36000,888000000.0,used
2023,Mitsubishi,Attrage,Thái Lan,Sedan,5.0,AT,petrol,red,0,370500000.0,new
2018,Hyundai,Accent,Hàn Quốc,Sedan,5.0,MT,petrol,silver,90250,285000000.0,used
2011,Kia,Morning,Việt Nam,Hatchback,5.0,AT,petrol,grey,75258,101750000.0,used
2023,Mazda,3,Nhật Bản,Sedan,5.0,AT,petrol,red,10000,600000000.0,used
2015,Hyundai,Elantra,Hàn Quốc,Sedan,5.0,AT,petrol,white,44000,397333333.3333333,used
2021,Honda,Brio,Nước khác,Hatchback,5.0,AT,petrol,red,20000,392000000.0,used
2023,Mitsubishi,Xpander Cross,Nhật Bản,Minivan (MPV),7.0,AT,petrol,orange,0,698000000.0,new
2007,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,120000,142000000.0,used
2016,Ford,Transit,Việt Nam,Van,16.0,MT,oil,white,215000,468000000.0,used
2018,Hyundai,Accent,Hàn Quốc,Sedan,5.0,MT,petrol,white,143000,325000000.0,used
2017,Ford,Transit,Việt Nam,SUV / Cross over,16.0,MT,oil,silver,200000,535000000.0,used
2001,Toyota,Camry,Nhật Bản,Sedan,5.0,MT,petrol,pink,160,165000000.0,used
2015,Suzuki,Swift,Việt Nam,Hatchback,5.0,AT,petrol,blue,29000,329000000.0,used
2016,Ford,Transit,Việt Nam,Minivan (MPV),16.0,MT,oil,silver,230000,479000000.0,used
2016,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,71999,448000000.0,used
2007,Chevrolet,Captiva,Việt Nam,SUV / Cross over,7.0,AT,petrol,silver,150000,197500000.0,used
2022,Hyundai,Creta,Ấn Độ,SUV / Cross over,5.0,AT,petrol,white,50000,585000000.0,used
1995,Toyota,Camry,Nhật Bản,Sedan,5.0,MT,petrol,gold,458888,104000000.0,used
2020,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,27000,735000000.0,used
2017,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,AT,petrol,silver,57000,495000000.0,used
2017,Ford,Transit,Việt Nam,Van,7.0,MT,oil,silver,160000,539000000.0,used
2020,Honda,CR V,Việt Nam,SUV / Cross over,7.0,AT,petrol,blue,25000,845000000.0,used
2013,Ford,Everest,Ấn Độ,Sedan,7.0,MT,oil,red,78000,425000000.0,used
2020,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,gold,38000,475000000.0,used
2008,Suzuki,Dòng khác,Nhật Bản,Kiểu dáng khác,2.0,MT,petrol,white,999999,85000000.0,used
2014,Ford,Everest,Việt Nam,SUV / Cross over,7.0,AT,oil,grey,100000,450000000.0,used
2009,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,190852,259000000.0,used
2007,Kia,Morning,Hàn Quốc,Hatchback,5.0,MT,petrol,blue,123456,89000000.0,used
2017,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,77893,625000000.0,used
2000,Kia,Pride,Việt Nam,Sedan,5.0,MT,petrol,blue,50000,33500000.0,used
2020,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,brown,64000,570000000.0,used
1986,Toyota,Land Cruiser,Nhật Bản,Coupe (2 cửa),4.0,MT,oil,red,99999,379000000.0,used
2015,Chevrolet,Cruze,Việt Nam,Sedan,5.0,AT,petrol,black,50213,246500000.0,used
2007,Chevrolet,Captiva,Mỹ,SUV / Cross over,7.0,MT,petrol,gold,168000,157500000.0,used
2011,Hyundai,Accent,Hàn Quốc,Sedan,5.0,AT,petrol,white,160852,269000000.0,used
2005,Suzuki,Aerio,Việt Nam,Sedan,2.0,MT,hybrid,white,1900,57000000.0,used
2015,Ford,Transit,Việt Nam,Kiểu dáng khác,16.0,MT,oil,silver,190000,434000000.0,used
2019,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,silver,480000,430000000.0,used
2008,Daewoo,GentraX,Hàn Quốc,Hatchback,5.0,AT,petrol,red,125000,175000000.0,used
2019,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,white,33000,872500000.0,used
2018,Hyundai,Elantra,Hàn Quốc,Sedan,5.0,AT,petrol,white,80000,428000000.0,used
2003,Toyota,Corolla Altis,Nhật Bản,Sedan,5.0,AT,petrol,silver,172000,155000000.0,used
2017,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,others,66000,479000000.0,used
2003,Mitsubishi,Jolie,Việt Nam,SUV / Cross over,7.0,MT,petrol,blue,130000,75000000.0,used
2014,Toyota,Innova,Việt Nam,SUV / Cross over,7.0,MT,petrol,brown,92,375000000.0,used
2013,Chevrolet,Spark,Việt Nam,Van,2.0,MT,petrol,silver,770000,70000000.0,used
2018,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,white,55000,609000000.0,used
2020,Hyundai,Grand i10,Ấn Độ,Sedan,5.0,AT,petrol,white,30,329000000.0,used
2014,Hyundai,Accent,Hàn Quốc,Hatchback,5.0,AT,petrol,white,100000,309499500.0,used
2020,Vinfast,Fadil,Việt Nam,Hatchback,5.0,AT,petrol,grey,71000,275000000.0,used
2019,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,white,67000,343000000.0,used
2014,Chevrolet,Aveo,Việt Nam,Sedan,5.0,AT,petrol,grey,150000,205000000.0,used
2017,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,silver,60000,394000000.0,used
2005,Mitsubishi,Jolie,Nhật Bản,SUV / Cross over,8.0,MT,petrol,gold,12345,125000000.0,used
2019,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,black,37000,1092666669.3333333,used
2000,Toyota,Corolla,Nhật Bản,Sedan,5.0,MT,petrol,others,126000,135000000.0,used
2003,Kia,CD5,Việt Nam,Hatchback,5.0,MT,petrol,blue,23546,75000000.0,used
2017,Toyota,Yaris,Thái Lan,Hatchback,5.0,AT,petrol,white,60000,421500000.0,used
2019,Honda,Brio,Thái Lan,Hatchback,5.0,AT,petrol,red,85000,347500000.0,used
2008,Toyota,Yaris,Nhật Bản,Hatchback,5.0,AT,petrol,white,96000,279000000.0,used
2015,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,red,126500,450000000.0,used
2019,Mitsubishi,Outlander,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,65000,594000000.0,used
2019,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,white,80000,317200000.0,used
2022,Toyota,Corolla Cross,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,16000,696000000.0,used
2007,Kia,Morning,Hàn Quốc,Hatchback,5.0,AT,petrol,white,170000,145000000.0,used
2005,Ford,Laser,Việt Nam,Sedan,5.0,MT,petrol,black,150000,110000000.0,used
2004,Daewoo,Matiz,Việt Nam,Hatchback,5.0,MT,petrol,white,120000,44500000.0,used
2019,Mitsubishi,Pajero Sport,Việt Nam,SUV / Cross over,7.0,AT,petrol,red,77000,775000000.0,used
2018,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,white,16961,450000000.0,used
2016,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,others,70000,524000000.0,used
2020,Toyota,Rush,Nước khác,SUV / Cross over,5.0,AT,petrol,silver,55000,535000000.0,used
2019,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,white,30000,1239000000.0,used
2009,Daewoo,Lacetti,Hàn Quốc,Sedan,5.0,AT,petrol,white,90,168333333.33333334,used
2019,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,white,72000,497000000.0,used
2014,Kia,Morning,Hàn Quốc,Hatchback,5.0,AT,petrol,silver,100,239000000.0,used
2018,Ford,Fiesta,Việt Nam,Hatchback,5.0,AT,petrol,white,62000,386000000.0,used
2010,Toyota,Innova,Nhật Bản,Minivan (MPV),8.0,MT,petrol,silver,89000,230000000.0,used
2016,Toyota,Innova,Nhật Bản,SUV / Cross over,8.0,MT,petrol,silver,150000,380000000.0,used
2021,Hyundai,Elantra,Việt Nam,Sedan,5.0,AT,petrol,red,14000,607000000.0,used
2013,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,black,89000,489000000.0,used
2016,Kia,Rio,Hàn Quốc,Sedan,5.0,MT,petrol,silver,100200,260000000.0,used
2021,Toyota,Corolla Cross,Thái Lan,SUV / Cross over,5.0,AT,petrol,silver,19000,783388888.5,used
2015,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,AT,petrol,brown,53000,505000000.0,used
2013,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,others,120000,340000000.0,used
2002,Daewoo,Nubira,Việt Nam,Sedan,5.0,MT,petrol,blue,123,52000000.0,used
2017,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,silver,61000,395000000.0,used
2011,Kia,Morning,Việt Nam,Hatchback,4.0,AT,petrol,green,65000,188000000.0,used
2014,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,orange,100200,355000000.0,used
2008,Hyundai,Santa Fe,Hàn Quốc,SUV / Cross over,7.0,AT,petrol,black,40,290000000.0,used
2022,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,black,17000,509000000.0,used
2013,Chevrolet,Spark,Việt Nam,Hatchback,5.0,MT,petrol,white,84600,148000000.0,used
1994,Suzuki,Vitara,Nhật Bản,Pick-up (bán tải),5.0,MT,petrol,white,22268,95000000.0,used
2005,Daewoo,Matiz,Việt Nam,Hatchback,5.0,MT,petrol,silver,123456,58000000.0,used
2023,Mitsubishi,Triton,Nhật Bản,Pick-up (bán tải),5.0,AT,oil,white,0,618000000.0,new
2003,Mazda,6,Nhật Bản,Sedan,5.0,MT,petrol,silver,123456,105000000.0,used
2017,Chevrolet,Cruze,Việt Nam,Sedan,5.0,MT,petrol,silver,69000,261500000.0,used
2023,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,0,757750000.0,new
2013,Hyundai,Eon,Ấn Độ,Hatchback,5.0,MT,petrol,silver,71000,159000000.0,used
2020,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,gold,14000,475000000.0,used
2015,Honda,CR V,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,170000,570000000.0,used
2019,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,white,80000,388500000.0,used
2015,Kia,Morning,Việt Nam,Hatchback,2.0,AT,petrol,red,92000,238000000.0,used
2008,Toyota,Hiace,Việt Nam,Van,6.0,MT,petrol,silver,200000,228000000.0,used
2020,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,MT,petrol,brown,45000,450000000.0,used
2003,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,white,0,110000000.0,new
2003,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,MT,petrol,white,210000,180000000.0,used
2023,Vinfast,VF8,Việt Nam,SUV / Cross over,5.0,AT,electric,orange,0,948500000.0,new
2015,Kia,Rio,Hàn Quốc,Hatchback,5.0,AT,petrol,white,51000,345000000.0,used
2016,Hyundai,Grand i10,Hàn Quốc,Hatchback,5.0,MT,petrol,white,3568,175000000.0,used
2019,Hyundai,Elantra,Việt Nam,Sedan,5.0,AT,petrol,black,42000,399999999.0,used
2016,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,red,130390,247500000.0,used
2021,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,red,31000,528000000.0,used
2015,Hyundai,Grand i10,Hàn Quốc,Hatchback,5.0,MT,petrol,grey,150000,205000000.0,used
2004,Mazda,6,Nhật Bản,Sedan,5.0,MT,petrol,grey,181000,150000000.0,used
2020,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,grey,54000,450000000.0,used
2000,Mazda,323,Nhật Bản,Sedan,5.0,MT,petrol,blue,953000,85000000.0,used
2013,Chevrolet,Spark,Việt Nam,Hatchback,4.0,MT,petrol,white,86000,143000000.0,used
2008,Honda,Accord,Nhật Bản,Sedan,4.0,AT,petrol,white,96000,315000000.0,used
2009,Kia,Cerato,Nhật Bản,Sedan,5.0,MT,petrol,silver,140000,236000000.0,used
2010,Mercedes Benz,Dòng khác,Đức,Sedan,5.0,AT,petrol,black,92000,730000000.0,used
2016,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,AT,oil,gold,160000,360000000.0,used
2015,Hyundai,Grand i10,Ấn Độ,Hatchback,5.0,MT,petrol,red,112198,229000000.0,used
2007,Ford,Focus,Mỹ,Hatchback,5.0,AT,petrol,silver,76000,180000000.0,used
2013,Chevrolet,Spark,Việt Nam,Van,2.0,MT,petrol,silver,60000,73500000.0,used
2016,Toyota,Innova,Nhật Bản,Minivan (MPV),8.0,MT,petrol,silver,130,345000000.0,used
2003,Mitsubishi,Jolie,Nhật Bản,SUV / Cross over,8.0,MT,petrol,silver,275800,125000000.0,used
2015,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,1,468000000.0,used
2020,Mercedes Benz,GLC,Việt Nam,SUV / Cross over,5.0,AT,petrol,grey,24000,1618000000.0,used
2019,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,black,68000,860000000.0,used
2012,Chevrolet,Cruze,Việt Nam,Sedan,5.0,AT,petrol,black,117000,209000000.0,used
2013,Chevrolet,Spark,Việt Nam,Van,2.0,MT,petrol,grey,55000,73000000.0,used
2021,Honda,Brio,Nhật Bản,Hatchback,5.0,AT,petrol,orange,19000,381400000.0,used
2015,Chevrolet,Aveo,Mỹ,Sedan,5.0,AT,petrol,grey,75000,185000000.0,used
2014,Kia,Carens,Việt Nam,Minivan (MPV),7.0,MT,petrol,silver,123456,259000000.0,used
2019,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,grey,120000,510000000.0,used
2016,Kia,Rio,Hàn Quốc,Sedan,5.0,MT,petrol,silver,103000,260000000.0,used
2019,Ford,Transit,Việt Nam,Kiểu dáng khác,16.0,MT,oil,black,66000,598000000.0,used
2019,Toyota,Wigo,Nước khác,Hatchback,5.0,AT,petrol,white,27000,321500000.0,used
2019,Ford,Transit,Nước khác,Van,7.0,MT,oil,black,66000,598000000.0,used
2016,Hyundai,Grand i10,Ấn Độ,Sedan,5.0,AT,petrol,white,87000,278333333.3333333,used
2018,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,63000,389000000.0,used
2017,Chevrolet,Aveo,Việt Nam,Sedan,5.0,MT,petrol,black,76000,200000000.0,used
2021,Honda,CR V,Việt Nam,SUV / Cross over,7.0,AT,petrol,grey,24030,910000000.0,used
2018,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,red,68000,625000000.0,used
2019,Kia,Optima,Hàn Quốc,Sedan,5.0,AT,petrol,white,40000,630000000.0,used
2013,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,black,80000,499000000.0,used
2010,Toyota,Innova,Nhật Bản,Sedan,8.0,MT,petrol,silver,99999,224000000.0,used
2016,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,100000,415000000.0,used
2019,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,orange,111111,615000000.0,used
2017,Hyundai,Elantra,Việt Nam,Sedan,5.0,AT,petrol,silver,33000,434500000.0,used
2004,Mitsubishi,Jolie,Việt Nam,SUV / Cross over,7.0,MT,petrol,silver,185000,7500000.0,used
2015,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,white,60000,158000000.0,used
2011,Kia,Morning,Nước khác,Hatchback,5.0,MT,petrol,blue,300,137500000.0,used
2015,Kia,Rio,Hàn Quốc,Hatchback,5.0,AT,petrol,white,74000,348000000.0,used
2018,Hyundai,Accent,Hàn Quốc,Sedan,5.0,MT,petrol,silver,6,315000000.0,used
2007,Chevrolet,Captiva,Việt Nam,SUV / Cross over,7.0,AT,petrol,silver,110000,179000000.0,used
2009,Chevrolet,Captiva,Mỹ,SUV / Cross over,7.0,AT,oil,black,95,265000000.0,used
2012,Toyota,Vios,Nhật Bản,Sedan,5.0,AT,petrol,silver,73000,294833333.3333333,used
2022,Mazda,CX 8,Việt Nam,SUV / Cross over,9.0,AT,petrol,white,3000,988000000.0,used
1999,Toyota,Zace,Nhật Bản,SUV / Cross over,8.0,MT,petrol,blue,222222,89000000.0,used
2021,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,35000,750000000.0,used
2015,Mitsubishi,Triton,Thái Lan,Pick-up (bán tải),5.0,AT,oil,red,120000,349000000.0,used
2017,Kia,Morning,Hàn Quốc,Hatchback,5.0,MT,petrol,white,270000,170000000.0,used
2015,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,white,100000,285000000.0,used
2022,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,35000,759000000.0,used
2009,Chevrolet,Spark,Việt Nam,Hatchback,5.0,AT,petrol,green,139000,136000000.0,used
2011,Kia,Morning,Hàn Quốc,Hatchback,5.0,MT,petrol,blue,300,132000000.0,used
2009,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,171000,264000000.0,used
2018,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,white,86000,310000000.0,used
2018,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,silver,74000,360000000.0,used
2012,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,141000,296000000.0,used
2002,Ford,Escape,Việt Nam,Hatchback,5.0,AT,petrol,grey,200000,99000000.0,used
2019,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,white,62000,372500000.0,used
2015,Chevrolet,Spark,Việt Nam,Hatchback,2.0,MT,petrol,red,68000,105000000.0,used
2021,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,black,40000,382500000.0,used
2007,Chevrolet,Captiva,Việt Nam,SUV / Cross over,5.0,AT,petrol,silver,12345,195000000.0,used
2019,Kia,Cerato,Hàn Quốc,Sedan,5.0,AT,petrol,others,75000,445000000.0,used
2004,Daewoo,Matiz,Việt Nam,Hatchback,5.0,MT,petrol,blue,224400,53000000.0,used
2022,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,red,17000,405000000.0,used
2021,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,MT,petrol,white,27000,479000000.0,used
2007,Honda,Civic,Nước khác,Kiểu dáng khác,4.0,MT,petrol,silver,500000,36789000.0,used
2022,Hyundai,Accent,Việt Nam,Sedan,5.0,AT,petrol,white,7700,488000000.0,used
2007,Mercedes Benz,Sprinter,Việt Nam,Kiểu dáng khác,16.0,MT,oil,silver,555555,145000000.0,used
2015,Hyundai,Grand i10,Hàn Quốc,Hatchback,5.0,MT,petrol,white,109000,205000000.0,used
2016,Kia,Sorento,Việt Nam,SUV / Cross over,7.0,AT,petrol,silver,74000,465000000.0,used
2014,Ford,Transit,Việt Nam,Minivan (MPV),16.0,MT,oil,silver,140000,380000000.0,used
2020,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,7000,750000000.0,used
2019,Chevrolet,Trailblazer,Mỹ,SUV / Cross over,7.0,AT,oil,grey,25000,689000000.0,used
2010,Honda,CR V,Việt Nam,SUV / Cross over,5.0,AT,petrol,grey,107000,360000000.0,used
2022,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,red,15000,530500000.0,used
2020,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,gold,39000,475000000.0,used
2009,Kia,Morning,Hàn Quốc,Hatchback,5.0,AT,petrol,silver,160000,160000000.0,used
2011,Hyundai,Accent,Hàn Quốc,Sedan,5.0,AT,petrol,silver,133000,255000000.0,used
2019,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,red,60000,1199000000.0,used
2020,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,brown,38999,476000000.0,used
2018,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,silver,56000,585000000.0,used
2008,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,130000,195000000.0,used
1992,Toyota,Camry,Việt Nam,Sedan,2.0,AT,petrol,white,85000,124250000.0,used
2015,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,silver,12345,573000000.0,used
2008,Toyota,Innova,Việt Nam,Coupe (2 cửa),8.0,AT,petrol,grey,232169,200000000.0,used
2021,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,black,48000,385000000.0,used
2019,Vinfast,Lux SA2.0,Đức,SUV / Cross over,7.0,AT,petrol,brown,27000,810000000.0,used
2020,Honda,CR V,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,29000,845000000.0,used
2020,Vinfast,Lux A2.0,Việt Nam,Sedan,5.0,AT,petrol,black,60000,607500000.0,used
2007,Chevrolet,Captiva,Hàn Quốc,SUV / Cross over,7.0,AT,petrol,gold,234568,197000000.0,used
2017,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,MT,oil,white,170000,680000000.0,used
2021,Ford,Everest,Việt Nam,SUV / Cross over,7.0,AT,oil,black,52000,888000000.0,used
2015,Kia,Rondo,Hàn Quốc,Minivan (MPV),7.0,AT,oil,white,80,410000000.0,used
2021,Honda,City,Nhật Bản,Sedan,5.0,AT,petrol,white,16000,495000000.0,used
2008,Honda,Civic,Nhật Bản,Sedan,5.0,MT,petrol,black,100000,210000000.0,used
2021,Toyota,Rush,Nước khác,SUV / Cross over,7.0,AT,petrol,red,35000,575000000.0,used
2019,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,red,29000,408000000.0,used
2015,Mazda,3,Việt Nam,Hatchback,5.0,AT,petrol,others,75000,387500000.0,used
2008,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,black,12798,238000000.0,used
2023,Vinfast,VF8,Việt Nam,SUV / Cross over,5.0,AT,electric,white,0,994250000.0,new
2018,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,silver,89000,368000000.0,used
2017,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,80000,470000000.0,used
1985,Honda,Accord,Nhật Bản,Sedan,4.0,MT,petrol,red,12345,49000000.0,used
2019,Kia,Sorento,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,80000,579000000.0,used
